"ID_A"|"sci_name_1"|"ID_R"|"sci_name_2"|"CO_PROJET"|"STATUT"|"field_synonym_status"|"NOTES"
222476|"Pomaria lactea (Schinz) B. B. Simpson & G.P. Lewis"|62144|"Hoffmannseggia pearsonii E. Phillips"|"FSA"|"="|116074|
222476|"Pomaria lactea (Schinz) B. B. Simpson & G.P. Lewis"|62148|"Hoffmannseggia sandersonii var. lactea Schinz"|"FSA"|"="|116074|
222478|"Colchicum amphigaripense (U. Müll. -Doblies & al.) J.C. Manning & Vinn."|222479|"Androcymbium amphigaripense U. Müll. -Doblies & al."|"FSA"|"#"|116072|
222480|"Colchicum bellum (Schltr. & K. Krause) J.C. Manning & Vinn."|30444|"Androcymbium bellum Schltr. & K. Krause"|"FSA"|"#"|116072|
222481|"Colchicum buchubergense (U. Müll. -Doblies & D. Müll. -Doblies) J.C. Manning & Vinn."|222482|"Androcymbium buchubergense U. Müll. -Doblies & D. Müll. -Doblies"|"FSA"|"#"|116072|
222483|"Colchicum burkei (Baker) J.C. Manning & Vinn."|30446|"Androcymbium burkei Baker"|"FSA"|"#"|116072|
222484|"Colchicum circinatum (Baker) J.C. Manning & Vinn."|30449|"Androcymbium circinatum Baker"|"FSA"|"#"|116072|
222484|"Colchicum circinatum (Baker) J.C. Manning & Vinn."|30459|"Androcymbium guttatum Schltr. & K. Krause"|"FSA"|"?"|116073|
222487|"Colchicum exiguum (Roessler) J.C. Manning & Vinn. subsp. exiguum"|30456|"Androcymbium exiguum Roessler subsp. exiguum"|"FSA"|"#"|116072|
222487|"Colchicum exiguum (Roessler) J.C. Manning & Vinn. subsp. exiguum"|177234|"Androcymbium exiguum Roessler"|"FSA"|"="|116074|
222488|"Colchicum exiguum subsp. vogelii (U. Müll. -Doblies & D. Müll. -Doblies) J.C. Manning & Vinn."|30457|"Androcymbium exiguum subsp. vogelii (U. Müll. -Doblies & D. Müll. -Doblies) U. Müll. -Doblies & D. Müll. -Doblies"|"FSA"|"#"|116072|
222488|"Colchicum exiguum subsp. vogelii (U. Müll. -Doblies & D. Müll. -Doblies) J.C. Manning & Vinn."|30476|"Androcymbium vogelii U. Müll. -Doblies & D. Müll. -Doblies"|"FSA"|"#"|116072|
222493|"Berula repanda (Welw. ex Hiern) Spalik & S.R. Downie"|27132|"Sium repandum Welw. ex Hiern"|"FSA"|"#"|116072|
222496|"Eucomis pallidiflora subsp. pole-evansii (N.E. Br.) Reyneke ex J.C. Manning"|14639|"Eucomis pole-evansii N.E. Br."|"FSA"|"?"|116073|
222657|"Guenthera elongata (Ehrh.) Besser subsp. elongata"|78026|"Brassica elongata Ehrh. subsp. elongata"|"FSA"|"#"|116072|
222809|"Lepidium coronopus (L.) Al-Shehbaz"|77659|"Senebiera coronopus (L.) Poir."|"FSA"|"="|116074|
222809|"Lepidium coronopus (L.) Al-Shehbaz"|78080|"Coronopus squamatus (Forssk.) Asch."|"FSA"|">"|116075|
222809|"Lepidium coronopus (L.) Al-Shehbaz"|128454|"Cochlearia coronopus L."|"FSA"|"#"|116072|
222809|"Lepidium coronopus (L.) Al-Shehbaz"|141861|"Lepidium squamatum Forssk."|"FSA"|"="|116074|
223013|"Arctotis argentea Aiton"|100378|"Arctotis argentea Thunb."|"FSA"|"#"|116072|
223098|"Schoenoplectiella lateriflora (J.F. Gmel.) Lye subsp. lateriflora"|37361|"Scirpus lateriflorus J.F. Gmel."|"FSA"|"#"|116072|
223098|"Schoenoplectiella lateriflora (J.F. Gmel.) Lye subsp. lateriflora"|39162|"Schoenoplectus lateriflorus (J.F. Gmel.) Lye subsp. lateriflorus"|"FSA"|"#"|116072|
223098|"Schoenoplectiella lateriflora (J.F. Gmel.) Lye subsp. lateriflora"|175672|"Schoenoplectus lateriflorus (J.F. Gmel.) Lye"|"FSA"|"#"|116072|
223101|"Schoenoplectiella erecta subsp. raynalii (Schuyler) Beentje"|37417|"Scirpus raynalii Schuyler"|"FSA"|"#"|116072|
223101|"Schoenoplectiella erecta subsp. raynalii (Schuyler) Beentje"|39179|"Schoenoplectus erectus subsp. raynalii (Schuyler) Lye"|"FSA"|"#"|116072|
223109|"Kyllinga tenuifolia var. ciliata (Boeckeler) Beentje"|38529|"Kyllinga triceps var. ciliata Boeckeler"|"FSA"|"#"|116072|
223109|"Kyllinga tenuifolia var. ciliata (Boeckeler) Beentje"|38530|"Kyllinga welwitschii Ridl."|"FSA"|"="|116074|
223111|"Kyllinga brevifolia Rottb. var. brevifolia"|38516|"Kyllinga brevifolia Rottb. subsp. brevifolia"|"FSA"|"#"|116072|
223111|"Kyllinga brevifolia Rottb. var. brevifolia"|38521|"Kyllinga intricata Cherm."|"FSA"|"?"|116073|
223111|"Kyllinga brevifolia Rottb. var. brevifolia"|38554|"Kyllinga brevifolia subsp. intricata (Cherm.) J.-P. Lebrun & Stork"|"FSA"|"?"|116073|
223111|"Kyllinga brevifolia Rottb. var. brevifolia"|217308|"Kyllinga brevifolia subsp. intricata (Cherm.) Lye"|"FSA"|"?"|116073|
223146|"Bulbostylis boeckeleriana (Schweinf.) Beetle var. boeckeleriana"|37078|"Bulbostylis cinnamomea auct."|"FSA"|"M"|116078|"sensu C.B. Clarke in Fl. Afr. 5:613 (1895) pro parte, & Fl. Cap. (1898), non (Boeck.) C.B. Clarke."
223146|"Bulbostylis boeckeleriana (Schweinf.) Beetle var. boeckeleriana"|37399|"Scirpus boeckelerianus Schweinf."|"FSA"|"#"|116072|
223146|"Bulbostylis boeckeleriana (Schweinf.) Beetle var. boeckeleriana"|37452|"Scirpus brachyceras Hochst. ex A. Rich."|"FSA"|"="|116074|
223146|"Bulbostylis boeckeleriana (Schweinf.) Beetle var. boeckeleriana"|38780|"Abildgaardia boeckeleriana (Schweinf.) Lye var. boeckeleriana"|"FSA"|"#"|116072|
223146|"Bulbostylis boeckeleriana (Schweinf.) Beetle var. boeckeleriana"|175660|"Abildgaardia boeckeleriana (Schweinf.) Lye"|"FSA"|"="|116074|
223212|"Vepris natalensis (Sond.) Mziray"|89705|"Teclea natalensis (Sond.) Engl."|"FSA"|"#"|116072|
223212|"Vepris natalensis (Sond.) Mziray"|89749|"Toddalia natalensis Sond."|"FSA"|"#"|116072|
223234|"Empogona maputensis (Bridson & A. E. van Wyk) Tosh & Robbr."|181506|"Tricalysia maputensis Bridson & A. E. van Wyk"|"FSA"|"#"|116072|
223241|"Bullockia setiflora (Hiern) Razafim., Lantz & B. Bremer"|174557|"Canthium setiflorum Hiern"|"FSA"|"#"|116072|
223244|"Empogona africana (Sim) Tosh & Robbr."|84813|"Diplospora africana Sim"|"FSA"|"#"|116072|
223244|"Empogona africana (Sim) Tosh & Robbr."|87645|"Tricalysia africana (Sim) Robbr."|"FSA"|"#"|116072|
223252|"Empogona cacondensis (Hiern) Tosh & Robbr."|87649|"Tricalysia cacondensis Hiern"|"FSA"|"#"|116072|
223254|"Empogona coriacea (Sond.) Tosh & Robbr."|85319|"Kraussia coriacea Sond."|"FSA"|"#"|116072|
223254|"Empogona coriacea (Sond.) Tosh & Robbr."|87659|"Tricalysia sonderiana Hiern"|"FSA"|"="|116074|
223254|"Empogona coriacea (Sond.) Tosh & Robbr."|174664|"Tricalysia coriacea (Benth.) Hiern"|"FSA"|"="|116074|
223262|"Empogona kirkii Hook. f. subsp. kirkii"|87647|"Tricalysia allenii var. kirkii (Hook. f.) Brenan"|"FSA"|"?"|116073|
223262|"Empogona kirkii Hook. f. subsp. kirkii"|87656|"Tricalysia junodii var. kirkii (Hook. f.) Robbr."|"FSA"|"?"|116073|
223262|"Empogona kirkii Hook. f. subsp. kirkii"|181503|"Tricalysia allenii (Stapf) Brenan"|"FSA"|"?"|116073|
223263|"Empogona kirkii subsp. junodii (Schinz) Tosh & Robbr."|87646|"Tricalysia allenii var. australis (Schweick.) Brenan"|"FSA"|"="|116074|
223263|"Empogona kirkii subsp. junodii (Schinz) Tosh & Robbr."|87655|"Tricalysia junodii (Schinz) Brenan var. junodii"|"FSA"|"="|116074|
223264|"Empogona lanceolata (Sond.) Tosh & Robbr."|85321|"Kraussia lanceolata Sond."|"FSA"|"#"|116072|
223264|"Empogona lanceolata (Sond.) Tosh & Robbr."|87657|"Tricalysia lanceolata (Sond.) Burtt Davy"|"FSA"|"#"|116072|
223268|"Empogona ovalifolia (Hiern) Tosh & Robbr."|174650|"Tricalysia ovalifolia Hiern"|"FSA"|"#"|116072|
223286|"Crinum stuhlmannii subsp. delagoense (I. Verd.) Kwembeya & Nordal"|16136|"Crinum delagoense I. Verd."|"FSA"|"#"|116072|
223320|"Tephrosia longipes var. drummondii (Brummitt) Brummitt"|67692|"Tephrosia lurida var. drummondii Brummitt"|"FSA"|"#"|116072|
223321|"Tephrosia longipes var. lissocarpa (Brummitt) Brummitt"|67693|"Tephrosia lurida var. lissocarpa Brummitt"|"FSA"|"?"|116073|
223331|"Oxygonum dregeanum subsp. strictum (C.H. Wright) Paiva & S. Ortíz"|116052|"Oxygonum delagoense var. strictum C.H. Wright"|"FSA"|"?"|116073|"- fide Fl. Zambesiaca 9(3):37 (2006)."
223331|"Oxygonum dregeanum subsp. strictum (C.H. Wright) Paiva & S. Ortíz"|116064|"Oxygonum dregeanum var. pubescens (C.H. Wright) Burtt Davy"|"FSA"|"?"|116073|
223331|"Oxygonum dregeanum subsp. strictum (C.H. Wright) Paiva & S. Ortíz"|116065|"Oxygonum dregeanum var. strictum (C.H. Wright) R.A. Graham"|"FSA"|"?"|116073|
223331|"Oxygonum dregeanum subsp. strictum (C.H. Wright) Paiva & S. Ortíz"|181397|"Oxygonum pubescens C.H. Wright"|"FSA"|"?"|116073|
223358|"Anthriscus sylvestris (L.) Hoffm. subsp. sylvestris"|26784|"Anthriscus sylvestris (L.) Hoffm. var. sylvestris"|"FSA"|"?"|116073|
223437|"Lysimachia arvensis (L.) U. Manns & Anderb."|166629|"Anagallis arvensis L."|"FSA"|"#"|116072|
223448|"Lysimachia huttonii (Harv.) U. Manns & Anderb."|116134|"Anagallis huttonii Harv."|"FSA"|"#"|116072|
223457|"Lysimachia tenuicaulis (Baker) U. Manns & Anderb."|116136|"Anagallis pumila var. natalensis Pax & R. Knuth"|"FSA"|"?"|116073|
223457|"Lysimachia tenuicaulis (Baker) U. Manns & Anderb."|116137|"Anagallis tenuicaulis Baker"|"FSA"|"#"|116072|
223466|"Lysimachia tenella L."|116135|"Anagallis pumila Sw."|"FSA"|"="|116074|
223719|"Elaphoglossum macropodium (Fée) T. Moore"|232785|"Acrostichum macropodium Fée"|"FSA"|"#"|116072|
223741|"Microgramma mauritiana (Willd.) Tardieu"|223650|"Microgramma owariensis (Desv.) Alston"|"FSA"|"="|116074|
223900|"Wiborgiella bowieana (Benth.) Boatwr. & B.-E. van Wyk"|68620|"Lebeckia bowieana Benth."|"FSA"|"#"|116072|
223901|"Wiborgiella fasciculata (Benth.) Boatwr. & B.-E. van Wyk"|68632|"Lebeckia fasciculata Benth."|"FSA"|"#"|116072|
223902|"Wiborgiella inflata (Bolus) Boatwr. & B.-E. van Wyk"|68637|"Lebeckia inflata Bolus"|"FSA"|"#"|116072|
223903|"Wiborgiella leipoldtians (Schltr. ex R. Dahlgren) Boatwr. & B.-E. van Wyk"|68638|"Lebeckia leipoldtiana Schltr. ex R. Dahlgren"|"FSA"|"#"|116072|
223904|"Wiborgiella mucronata (Benth.) Boatwr. & B.-E. van Wyk"|68639|"Lebeckia leptophylla Benth."|"FSA"|"="|116074|
223904|"Wiborgiella mucronata (Benth.) Boatwr. & B.-E. van Wyk"|68650|"Lebeckia mucronata Benth."|"FSA"|"#"|116072|
223905|"Wiborgiella sessiliflora (Eckl. & Zeyh.) Boatwr. & B.-E. van Wyk"|68446|"Acanthobotrya sessilifolia Eckl. & Zeyh."|"FSA"|"#"|116072|
223905|"Wiborgiella sessiliflora (Eckl. & Zeyh.) Boatwr. & B.-E. van Wyk"|68518|"Wiborgia grandiflora E. Mey."|"FSA"|"="|116074|
223905|"Wiborgiella sessiliflora (Eckl. & Zeyh.) Boatwr. & B.-E. van Wyk"|68662|"Lebeckia sessilifolia (Eckl. & Zeyh.) Benth."|"FSA"|"#"|116072|
223907|"Sarcocornia dunensis (Moss) S. Steffen, Mucina & G. Kadereit"|26678|"Arthrocnemum dunense Moss"|"FSA"|"#"|116072|
223907|"Sarcocornia dunensis (Moss) S. Steffen, Mucina & G. Kadereit"|26688|"Arthrocnemum pillansii var. dunense (Moss) Toelken"|"FSA"|"#"|116072|
223907|"Sarcocornia dunensis (Moss) S. Steffen, Mucina & G. Kadereit"|26727|"Sarcocornia pillansii var. dunensis (Moss) O'Callaghan"|"FSA"|"#"|116072|
223910|"Soroveta ambigua (Mast.) H. P. Linder & C.R. Hardy"|23246|"Restio ambiguus Mast."|"FSA"|"#"|116072|
223911|"Platycaulos galpinii (Pillans) H. P. Linder & C.R. Hardy"|23299|"Restio galpinii Pillans"|"FSA"|"#"|116072|
223929|"Elegia tectorum (L. f.) Moline & H. P. Linder"|23243|"Chondropetalum tectorum (L. f.) Raf."|"FSA"|"#"|116072|
223931|"Elegia marlothii (Pillans) Moline & H. P. Linder"|23067|"Dovea marlothii Pillans"|"FSA"|"#"|116072|
223931|"Elegia marlothii (Pillans) Moline & H. P. Linder"|23236|"Chondropetalum marlothii (Pillans) Pillans"|"FSA"|"#"|116072|
223932|"Elegia hookeriana (Mast.) Moline & H. P. Linder"|23232|"Chondropetalum hookerianum (Mast.) Pillans"|"FSA"|"#"|116072|
223933|"Elegia decipiens (Esterh.) Moline & H. P. Linder"|23228|"Chondropetalum decipiens Esterh."|"FSA"|"#"|116072|
223934|"Elegia ebracteata (Kunth) Moline & H. P. Linder"|23064|"Dovea ebracteata Kunth"|"FSA"|"#"|116072|
223934|"Elegia ebracteata (Kunth) Moline & H. P. Linder"|23230|"Chondropetalum ebracteatum (Kunth) Pillans"|"FSA"|"#"|116072|
223935|"Elegia aggregata (Mast.) Moline & H. P. Linder"|23223|"Chondropetalum aggregatum (Mast.) Pillans"|"FSA"|"#"|116072|
223936|"Elegia acockii (Pillans) Moline & H. P. Linder"|23222|"Chondropetalum acockii Pillans"|"FSA"|"#"|116072|
223937|"Elegia microcarpa (Kunth) Moline & H. P. Linder"|23237|"Chondropetalum microcarpum (Kunth) Pillans"|"FSA"|"#"|116072|
223938|"Elegia recta (Mast.) Moline & H. P. Linder"|23242|"Chondropetalum rectum (Mast.) Pillans"|"FSA"|"#"|116072|
223939|"Elegia macrocarpa (Kunth) Moline & H. P. Linder"|23059|"Dovea macrocarpa Kunth"|"FSA"|"#"|116072|
223939|"Elegia macrocarpa (Kunth) Moline & H. P. Linder"|23235|"Chondropetalum macrocarpum (Kunth) Pillans"|"FSA"|"#"|116072|
223940|"Restio distylis H. P. Linder & C.R. Hardy"|23010|"Leptocarpus esterhuyseniae Pillans"|"FSA"|"#"|116072|
223940|"Restio distylis H. P. Linder & C.R. Hardy"|23608|"Calopsis esterhuyseniae (Pillans) H. P. Linder"|"FSA"|"#"|116072|
223941|"Restio monostylis (Pillans) H. P. Linder & C.R. Hardy"|23019|"Leptocarpus monostylis Pillans"|"FSA"|"#"|116072|
223941|"Restio monostylis (Pillans) H. P. Linder & C.R. Hardy"|23617|"Calopsis monostylis (Pillans) H. P. Linder"|"FSA"|"#"|116072|
223942|"Restio levynsiae (Pillans) H. P. Linder & C.R. Hardy"|23016|"Leptocarpus levynsiae Pillans"|"FSA"|"#"|116072|
223942|"Restio levynsiae (Pillans) H. P. Linder & C.R. Hardy"|23614|"Calopsis levynsiae (Pillans) H. P. Linder"|"FSA"|"#"|116072|
223943|"Restio rigidus (Mast.) H. P. Linder & C.R. Hardy"|23026|"Leptocarpus rigidus Mast."|"FSA"|"#"|116072|
223943|"Restio rigidus (Mast.) H. P. Linder & C.R. Hardy"|23622|"Calopsis rigida (Mast.) H. P. Linder"|"FSA"|"#"|116072|
223944|"Restio pulcher (Esterh.) H. P. Linder & C.R. Hardy"|23621|"Calopsis pulchra Esterh."|"FSA"|"#"|116072|
223945|"Restio asperus (Mast.) H. P. Linder & C.R. Hardy"|22989|"Hypolaena aspera Mast."|"FSA"|"#"|116072|
223945|"Restio asperus (Mast.) H. P. Linder & C.R. Hardy"|23604|"Calopsis aspera (Mast.) H. P. Linder"|"FSA"|"#"|116072|
223946|"Restio parvispiculatus H. P. Linder & C.R. Hardy"|22993|"Hypolaena burchellii Mast."|"FSA"|"#"|116072|
223946|"Restio parvispiculatus H. P. Linder & C.R. Hardy"|23018|"Leptocarpus membranaceus Pillans"|"FSA"|"="|116074|
223946|"Restio parvispiculatus H. P. Linder & C.R. Hardy"|23616|"Calopsis membranacea (Pillans) H. P. Linder"|"FSA"|"?"|116073|
223947|"Restio hyalinus (Mast.) H. P. Linder & C.R. Hardy"|22991|"Hypolaena hyalina Mast."|"FSA"|"#"|116072|
223947|"Restio hyalinus (Mast.) H. P. Linder & C.R. Hardy"|23612|"Calopsis hyalina (Mast.) H. P. Linder"|"FSA"|"#"|116072|
223948|"Restio villosus H. P. Linder & C.R. Hardy"|23624|"Calopsis sparsa Esterh."|"FSA"|"#"|116072|
223949|"Restio clandestinus (Esterh.) H. P. Linder & C.R. Hardy"|23606|"Calopsis clandestina Esterh."|"FSA"|"#"|116072|
223950|"Restio nudiflorus (Pillans) H. P. Linder & C.R. Hardy"|23021|"Leptocarpus nudiflorus Pillans"|"FSA"|"#"|116072|
223950|"Restio nudiflorus (Pillans) H. P. Linder & C.R. Hardy"|23619|"Calopsis nudiflora (Pillans) H. P. Linder"|"FSA"|"="|116074|
223953|"Restio andeaeanus (Pillans) H. P. Linder & C.R. Hardy"|23005|"Leptocarpus andreaeanus Pillans"|"FSA"|"#"|116072|
223953|"Restio andeaeanus (Pillans) H. P. Linder & C.R. Hardy"|23603|"Calopsis andreaeana (Pillans) H. P. Linder"|"FSA"|"#"|116072|
223954|"Restio tenuispicatus H. P. Linder & C.R. Hardy"|22979|"Hypolaena filiformis Mast."|"FSA"|"#"|116072|
223954|"Restio tenuispicatus H. P. Linder & C.R. Hardy"|23609|"Calopsis filiformis (Mast.) H. P. Linder"|"FSA"|"#"|116072|
223954|"Restio tenuispicatus H. P. Linder & C.R. Hardy"|23640|"Calorophus filiformis (Mast.) Kuntze"|"FSA"|"#"|116072|
223955|"Restio calcicola H. P. Linder & C.R. Hardy"|23011|"Leptocarpus fruticosus Mast."|"FSA"|"#"|116072|
223955|"Restio calcicola H. P. Linder & C.R. Hardy"|23610|"Calopsis fruticosa (Mast.) H. P. Linder"|"FSA"|"#"|116072|
223956|"Restio albotuberculatus H. P. Linder & C.R. Hardy"|23007|"Leptocarpus burchellii Mast."|"FSA"|"#"|116072|
223956|"Restio albotuberculatus H. P. Linder & C.R. Hardy"|23605|"Calopsis burchellii (Mast.) H. P. Linder"|"FSA"|"#"|116072|
223957|"Restio muirii (Pillans) H. P. Linder & C.R. Hardy"|23020|"Leptocarpus muirii Pillans"|"FSA"|"#"|116072|
223957|"Restio muirii (Pillans) H. P. Linder & C.R. Hardy"|23618|"Calopsis muirii (Pillans) H. P. Linder"|"FSA"|"#"|116072|
223958|"Restio ramisissimus H. P. Linder & C.R. Hardy"|22990|"Hypolaena gracilis Mast."|"FSA"|"#"|116072|
223958|"Restio ramisissimus H. P. Linder & C.R. Hardy"|23611|"Calopsis gracilis (Mast.) H. P. Linder"|"FSA"|"#"|116072|
223959|"Restio rigoratus (Mast.) H. P. Linder & C.R. Hardy"|23027|"Leptocarpus rigoratus Mast."|"FSA"|"#"|116072|
223959|"Restio rigoratus (Mast.) H. P. Linder & C.R. Hardy"|23623|"Calopsis rigorata (Mast.) H. P. Linder"|"FSA"|"#"|116072|
223960|"Restio rudolfii (Pillans) H. P. Linder & C.R. Hardy"|23017|"Leptocarpus marlothii Pillans"|"FSA"|"#"|116072|
223960|"Restio rudolfii (Pillans) H. P. Linder & C.R. Hardy"|23615|"Calopsis marlothii (Pillans) H. P. Linder"|"FSA"|"#"|116072|
223961|"Restio adpressus (Esterh.) H. P. Linder & C.R. Hardy"|23602|"Calopsis adpressa Esterh."|"FSA"|"#"|116072|
223962|"Restio durus (Esterh.) H. P. Linder & C.R. Hardy"|23607|"Calopsis dura Esterh."|"FSA"|"#"|116072|
223963|"Restio femineus (Esterh.) H. P. Linder & C.R. Hardy"|23552|"Ischyrolepis feminea Esterh."|"FSA"|"#"|116072|
223965|"Restio rivulus (Esterh.) H. P. Linder & C.R. Hardy"|23573|"Ischyrolepis rivula Esterh."|"FSA"|"#"|116072|
223966|"Restio longiaristatus (Pillans ex H. P. Linder) H. P. Linder & C.R. Hardy"|23562|"Ischyrolepis longiaristata Pillans ex H. P. Linder"|"FSA"|"#"|116072|
223967|"Restio papillosus (Esterh.) H. P. Linder & C.R. Hardy"|23570|"Ischyrolepis papillosa Esterh."|"FSA"|"#"|116072|
223968|"Restio pratensis (Esterh.) H. P. Linder & C.R. Hardy"|23571|"Ischyrolepis pratensis Esterh."|"FSA"|"#"|116072|
223969|"Restio sporadicus (Esterh.) H. P. Linder & C.R. Hardy"|23580|"Ischyrolepis sporadica Esterh."|"FSA"|"#"|116072|
223970|"Restio caespitosus (Esterh.) H. P. Linder & C.R. Hardy"|23542|"Ischyrolepis caespitosa Esterh."|"FSA"|"#"|116072|
223971|"Restio saxatilis (Esterh.) H. P. Linder & C.R. Hardy"|23576|"Ischyrolepis saxatilis Esterh."|"FSA"|"#"|116072|
223972|"Restio nanus (Esterh.) H. P. Linder & C.R. Hardy"|23566|"Ischyrolepis nana Esterh."|"FSA"|"#"|116072|
223974|"Restio curvibracteatus (Esterh.) H. P. Linder & C.R. Hardy"|23546|"Ischyrolepis curvibracteata Esterh."|"FSA"|"#"|116072|
223975|"Restio wittebergensis (Esterh.) H. P. Linder & C.R. Hardy"|23588|"Ischyrolepis wittebergensis Esterh."|"FSA"|"#"|116072|
223976|"Restio karooicus (Esterh.) H. P. Linder & C.R. Hardy"|23559|"Ischyrolepis karooica Esterh."|"FSA"|"#"|116072|
223977|"Restio affinis (Esterh.) H. P. Linder & C.R. Hardy"|23540|"Ischyrolepis affinis Esterh."|"FSA"|"#"|116072|
223980|"Restio capensis (L.) H. P. Linder & C.R. Hardy"|23423|"Restio dichotomus L."|"FSA"|"#"|116072|
223980|"Restio capensis (L.) H. P. Linder & C.R. Hardy"|23543|"Ischyrolepis capensis (L.) H. P. Linder"|"FSA"|"#"|116072|
223980|"Restio capensis (L.) H. P. Linder & C.R. Hardy"|37539|"Schoenus capensis L."|"FSA"|"#"|116072|
223982|"Restio nubigenus (Esterh.) H. P. Linder & C.R. Hardy"|23567|"Ischyrolepis nubigena Esterh."|"FSA"|"#"|116072|
223983|"Restio luxurians (Pillans) H. P. Linder"|23301|"Restio gaudichaudianus var. luxurians Pillans"|"FSA"|"#"|116072|
223984|"Restio unispicatus (H. P. Linder) H. P. Linder"|23584|"Ischyrolepis unispicata H. P. Linder"|"FSA"|"#"|116072|
223985|"Othonna daucifolia J.C. Manning & Goldblatt"|97938|"Doria abrotanifolia Harv."|"FSA"|"#"|116072|
223985|"Othonna daucifolia J.C. Manning & Goldblatt"|100621|"Othonna abrotanifolia (Harv.) Druce"|"FSA"|"#"|116072|
223987|"Othonna undulosa (DC.) J.C. Manning & Goldblatt"|223988|"Doria undulosa DC."|"FSA"|"#"|116072|
223996|"Othonna rhamnoides Sch. Bip."|223997|"Doria rigida (Thunb.) Harv."|"FSA"|"="|116074|
223996|"Othonna rhamnoides Sch. Bip."|223998|"Cacalia rigida Thunb."|"FSA"|"="|116074|
223996|"Othonna rhamnoides Sch. Bip."|223999|"Doria spinescens DC."|"FSA"|"="|116074|
223996|"Othonna rhamnoides Sch. Bip."|224000|"Kleinia rigida (Thunb.) DC."|"FSA"|"?"|116073|
224008|"Ixia calendulacea Goldblatt & J.C. Manning"|21009|"Ixia maculata var. intermedia G.J. Lewis"|"FSA"|"="|116074|
224009|"Ixia abbreviata Houtt."|20987|"Ixia conferta var. ochroleuca (Ker Gawl.) G.J. Lewis"|"FSA"|">"|116075|
224009|"Ixia abbreviata Houtt."|49362|"Ixia alboflavens Eckl."|"FSA"|"="|116074|
224009|"Ixia abbreviata Houtt."|174774|"Ixia lutea Eckl."|"FSA"|"="|116074|
224010|"Ixia abbreviata var. ovata (Andrews) Goldblatt & J.C. Manning"|20986|"Ixia conferta R. C. Foster var. conferta"|"FSA"|"#"|116072|
224010|"Ixia abbreviata var. ovata (Andrews) Goldblatt & J.C. Manning"|21007|"Ixia lutea var. ovata (Andrews) B. Nord."|"FSA"|"#"|116072|
224010|"Ixia abbreviata var. ovata (Andrews) Goldblatt & J.C. Manning"|35571|"Ixia capitata var. ovata Andrews"|"FSA"|"#"|116072|
224010|"Ixia abbreviata var. ovata (Andrews) Goldblatt & J.C. Manning"|35573|"Ixia ovata (Andrews) Sweet"|"FSA"|"#"|116072|
224076|"Abutilon mauritianum subsp. zanzibaricum (Mast.) Verdc."|82023|"Abutilon zanzibaricum Bojer ex Mast."|"FSA"|"#"|116072|
224441|"Urochloa xantholeuca (Hack.) H. Scholz"|51721|"Panicum xantholeucum Hack."|"FSA"|"#"|116072|
224441|"Urochloa xantholeuca (Hack.) H. Scholz"|54091|"Brachiaria xantholeuca (Hack.) Stapf"|"FSA"|"#"|116072|
224441|"Urochloa xantholeuca (Hack.) H. Scholz"|54110|"Brachiaria pubifolia Stapf"|"FSA"|"="|116074|
224491|"Coccinia mackenii Naudin ex C. Huber"|26193|"Cephalandra palmata Sond."|"FSA"|"="|116074|
224491|"Coccinia mackenii Naudin ex C. Huber"|26233|"Coccinia palmata (Sond.) Cogn."|"FSA"|"="|116074|
224491|"Coccinia mackenii Naudin ex C. Huber"|59983|"Coccinia mackennii (Naudin) Cogn."|"FSA"|"#"|116072|
224491|"Coccinia mackenii Naudin ex C. Huber"|59986|"Cephalandra mackennii Naudin"|"FSA"|"#"|116072|
224507|"Podocarpus latifolius (Thunb.) R. Br. ex Mirb."|231582|"Nageia thunbergii (Hook.) F. Muell."|"FSA"|"?"|116073|
224507|"Podocarpus latifolius (Thunb.) R. Br. ex Mirb."|231586|"Podocarpus thunbergii Hook."|"FSA"|"="|116074|
224507|"Podocarpus latifolius (Thunb.) R. Br. ex Mirb."|231588|"Podocarpus latifolius var. confertus Pilg."|"FSA"|"="|116074|
224507|"Podocarpus latifolius (Thunb.) R. Br. ex Mirb."|231590|"Taxus latifolia Thunb."|"FSA"|"#"|116072|
224507|"Podocarpus latifolius (Thunb.) R. Br. ex Mirb."|233856|"Podocarpus milanjianus auct."|"FSA"|"?"|116073|"sensu Friis & Vollesen 1998"
224515|"Annesorhiza triternata (Eckl. & Zeyh.) Vessio, Tilney & B.-E. van Wyk"|26942|"Peucedanum triternatum Eckl. & Zeyh."|"FSA"|"#"|116072|
224526|"Lessertia meyeri Boatwr., Nkonki & B.-E. van Wyk"|224530|"Lessertia rigida var. leucomelaena E. Mey."|"FSA"|"="|116074|
224526|"Lessertia meyeri Boatwr., Nkonki & B.-E. van Wyk"|224531|"Lessertia rigida var. marina E. Mey."|"FSA"|"="|116074|
224526|"Lessertia meyeri Boatwr., Nkonki & B.-E. van Wyk"|224532|"Lessertia fruticosa auct."|"FSA"|"M"|116078|"sensu Harv. Non Lindl."
224527|"Lessertia rigida (Thunb.) DC."|62119|"Lessertia rigida auct."|"FSA"|"?"|116073|"sensu E. Mey. p.p. and p.p. = L. meyeri"
224527|"Lessertia rigida (Thunb.) DC."|224528|"Colutea rigida Thunb."|"FSA"|"#"|116072|
224564|"Arachniodes webbiana subsp. foliosa (C. Chr.) Gibby, Rasbach & al."|230436|"Arachniodes foliosa (C. Chr.) Schelpe"|"FSA"|"#"|116072|
